,hash,n,m,nf,method,runtime,cf,internalTime,avgNodeTime,modelPreperationTime,nNodes,optimizationTime,terminationCond
166,220419,10,10,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,1.0432116985321045,1.0,0.9837193489074707,0.01385520209728832,0.0946197509765625,71,0.8240506649017334,optimality
167,220419,10,10,26,BnB_DynamicMWMBounding_None_False,60.00966191291809,1.0,60.007144927978516,0.00739915473834507,,8110,,time_limit
168,7373365,10,10,26,PhISCS_I_,0.14593982696533203,1.0,0.08570361137390137,,,,,
169,7373365,10,10,26,PhISCS_B_,0.021392345428466797,1.0,0.0072154998779296875,,,,,
170,7373365,10,10,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5315072536468506,1.0,0.466064453125,0.012946234809027778,0.08022880554199219,36,0.38823485374450684,optimality
171,7373365,10,10,27,BnB_DynamicMWMBounding_None_False,60.00574827194214,1.0,60.003201961517334,0.007633995160498388,,7860,,time_limit
172,6519336,10,10,28,PhISCS_I_,0.15628433227539062,1.0,0.09589123725891113,,,,,
173,6519336,10,10,28,PhISCS_B_,0.020856857299804688,1.0,0.006806373596191406,,,,,
174,6519336,10,10,28,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,2.0418806076049805,1.0,1.9772672653198242,0.010461731562538752,0.1392045021057129,189,1.6478159427642822,optimality
175,6519336,10,10,30,BnB_DynamicMWMBounding_None_False,60.016170263290405,1.0,60.01365661621094,0.007101367485056317,,8451,,time_limit
176,3331447,10,10,25,PhISCS_I_,0.1393744945526123,1.0,0.07901120185852051,,,,,
177,3331447,10,10,25,PhISCS_B_,0.020537614822387695,1.0,0.0065114498138427734,,,,,
178,3331447,10,10,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5115776062011719,1.0,0.44503307342529297,0.015894038336617605,0.07891130447387695,28,0.3762035369873047,optimality
179,3331447,10,10,25,BnB_DynamicMWMBounding_None_False,60.00983190536499,1.0,60.00744819641113,0.006193997542982156,,9688,,time_limit
180,5786850,10,10,28,PhISCS_I_,0.1610112190246582,1.0,0.10108470916748047,,,,,
181,5786850,10,10,28,PhISCS_B_,0.0209653377532959,1.0,0.006931781768798828,,,,,
182,5786850,10,10,28,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5502097606658936,1.0,0.48482704162597656,0.016160901387532553,0.0828559398651123,30,0.40384531021118164,optimality
183,5786850,10,10,31,BnB_DynamicMWMBounding_None_False,60.006948709487915,1.0,60.00468945503235,0.007979347001998982,,7520,,time_limit
184,9539038,10,10,23,PhISCS_I_,0.08072280883789062,1.0,0.022206544876098633,,,,,
185,9539038,10,10,23,PhISCS_B_,0.0193936824798584,1.0,0.0053174495697021484,,,,,
186,9539038,10,10,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.4477086067199707,1.0,0.3825721740722656,0.015940507253011067,0.07484984397888184,24,0.3212146759033203,optimality
187,9539038,10,10,23,BnB_DynamicMWMBounding_None_False,60.01292586326599,1.0,60.01028847694397,0.006527824265957138,,9193,,time_limit
188,3173248,10,10,29,PhISCS_I_,0.22224855422973633,1.0,0.13009858131408691,,,,,
189,3173248,10,10,29,PhISCS_B_,0.022592782974243164,1.0,0.008684873580932617,,,,,
190,3173248,10,10,29,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,14.683735847473145,1.0,14.618640184402466,0.009074264546494392,0.6565191745758057,1611,12.192538022994995,optimality
191,3173248,10,10,32,BnB_DynamicMWMBounding_None_False,60.007734537124634,1.0,60.00532150268555,0.0074642768382492284,,8039,,time_limit
192,3075376,10,10,30,PhISCS_I_,0.14186787605285645,1.0,0.09250688552856445,,,,,
193,3075376,10,10,30,PhISCS_B_,0.0203707218170166,1.0,0.0069425106048583984,,,,,
194,3075376,10,10,30,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.797492504119873,1.0,0.7377433776855469,0.012942866275185034,0.07769107818603516,57,0.633800745010376,optimality
195,3075376,10,10,34,BnB_DynamicMWMBounding_None_False,60.01505422592163,1.0,60.01271843910217,0.00730526091772394,,8215,,time_limit
196,6783303,10,10,26,PhISCS_I_,0.1851489543914795,1.0,0.10387468338012695,,,,,
