,hash,n,m,n_flips,method,runtime,cf,internal_time,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
157,7053271,12,8,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.11875247955322266,1.0,0.07866621017456055,0.002809507506234305,0.041324615478515625,28,0.028095245361328125,optimality
158,349118,12,8,31,PhISCS_I_,0.11766290664672852,1.0,0.0795130729675293,,,,,
159,349118,12,8,31,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.6167171001434326,1.0,0.5535550117492676,0.0023860129816778773,0.09481215476989746,232,0.23812603950500488,optimality
160,7178454,12,8,24,PhISCS_I_,0.10085368156433105,1.0,0.062007904052734375,,,,,
161,7178454,12,8,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1390819549560547,1.0,0.0992891788482666,0.0027580327457851833,0.04198718070983887,36,0.0402064323425293,optimality
162,5481913,12,8,23,PhISCS_I_,0.06479930877685547,1.0,0.026225805282592773,,,,,
163,5481913,12,8,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.11897087097167969,1.0,0.07770323753356934,0.0031081295013427736,0.04213356971740723,25,0.027461528778076172,optimality
164,2019324,12,8,18,PhISCS_I_,0.05202078819274902,1.0,0.012888431549072266,,,,,
165,2019324,12,8,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.09319853782653809,1.0,0.05187487602233887,0.002730256632754677,0.039800405502319336,19,0.016678571701049805,optimality
166,9892834,12,8,24,PhISCS_I_,0.05171561241149902,1.0,0.013450145721435547,,,,,
167,9892834,12,8,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.11620306968688965,1.0,0.07594013214111328,0.003037605285644531,0.04202723503112793,25,0.025151968002319336,optimality
168,4095505,12,8,21,PhISCS_I_,0.05126333236694336,1.0,0.013114690780639648,,,,,
169,4095505,12,8,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1010124683380127,1.0,0.06078219413757324,0.0027628270062533293,0.040251970291137695,22,0.018041133880615234,optimality
170,5737534,12,8,23,PhISCS_I_,0.09134197235107422,1.0,0.05214238166809082,,,,,
171,5737534,12,8,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.2554497718811035,1.0,0.21561956405639648,0.002478385793751684,0.05122065544128418,87,0.07982468605041504,optimality
172,8884622,12,8,23,PhISCS_I_,0.05143594741821289,1.0,0.013324975967407227,,,,,
