,hash,n,m,n_flips,method,runtime,cf,internal_time,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
185,6941692,20,5,29,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.3373281955718994,1.0,0.3045055866241455,0.002927938332924476,0.07142090797424316,104,0.05884861946105957,optimality
186,8050375,20,5,22,PhISCS_I_,0.04095625877380371,1.0,0.008808135986328125,,,,,
187,8050375,20,5,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.0981895923614502,1.0,0.06499338150024414,0.002825799195662789,0.03683900833129883,23,0.011910676956176758,optimality
188,7130406,20,5,23,PhISCS_I_,0.042812347412109375,1.0,0.010977029800415039,,,,,
189,7130406,20,5,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.10243940353393555,1.0,0.07107830047607422,0.0029615958531697593,0.0363459587097168,24,0.014737367630004883,optimality
190,6969189,20,5,27,PhISCS_I_,0.06448054313659668,1.0,0.03264641761779785,,,,,
191,6969189,20,5,27,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1501762866973877,1.0,0.1188192367553711,0.0022849853222186747,0.04074907302856445,52,0.02670574188232422,optimality
192,4586979,20,5,19,PhISCS_I_,0.04008889198303223,1.0,0.008238792419433594,,,,,
193,4586979,20,5,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.08910608291625977,1.0,0.05676603317260742,0.0028383016586303713,0.034226417541503906,20,0.012465715408325195,optimality
194,4334234,20,5,27,PhISCS_I_,0.06764936447143555,1.0,0.03580284118652344,,,,,
195,4334234,20,5,27,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.6261606216430664,1.0,0.5942401885986328,0.0022855391869178185,0.0992898941040039,260,0.13959479331970215,optimality
196,4293911,20,5,23,PhISCS_I_,0.04017519950866699,1.0,0.008414030075073242,,,,,
197,4293911,20,5,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.10003662109375,1.0,0.0674886703491211,0.002812027931213379,0.037078857421875,24,0.011722803115844727,optimality
198,4269511,20,5,21,PhISCS_I_,0.03989982604980469,1.0,0.008236408233642578,,,,,
199,4269511,20,5,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.09878730773925781,1.0,0.06620383262634277,0.003009265119379217,0.035555362701416016,22,0.016094207763671875,optimality
