,hash,n,m,nf,method,runtime,cf,internalTime,avgNodeTime,modelPreperationTime,nNodes,optimizationTime,terminationCond
166,9871215,5,20,10,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5691795349121094,1.0,0.40415143966674805,0.03674103996970437,0.143341064453125,11,0.4049389362335205,optimality
167,9871215,5,20,10,BnB_DynamicMWMBounding_None_False,0.4248480796813965,1.0,0.41906309127807617,0.007351984057510108,,57,,optimality
168,8506006,5,20,22,PhISCS_I_,0.3646245002746582,1.0,0.2671363353729248,,,,,
169,8506006,5,20,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,3.8235831260681152,1.0,3.7061078548431396,0.024543760628100264,0.13900232315063477,151,3.502795934677124,optimality
170,8506006,5,20,23,BnB_DynamicMWMBounding_None_False,60.025020122528076,1.0,60.018667697906494,0.015484692388520767,,3876,,time_limit
171,1733875,5,20,21,PhISCS_I_,0.3326551914215088,1.0,0.23032069206237793,,,,,
172,1733875,5,20,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,3.0517995357513428,1.0,2.92838716506958,0.03183029527249544,0.13968396186828613,92,2.763073682785034,optimality
173,1733875,5,20,23,BnB_DynamicMWMBounding_None_False,60.011436223983765,1.0,60.00593280792236,0.013439178680385747,,4465,,time_limit
174,5429734,5,20,17,PhISCS_I_,0.4056429862976074,1.0,0.2473430633544922,,,,,
175,5429734,5,20,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,10.931612491607666,1.0,10.812044382095337,0.019481161048820427,0.2637660503387451,555,10.054079532623291,optimality
176,5429734,5,20,17,BnB_DynamicMWMBounding_None_False,21.869859218597412,1.0,21.863299131393433,0.012387138318069934,,1765,,optimality
177,9766962,5,20,19,PhISCS_I_,0.391066312789917,1.0,0.24852752685546875,,,,,
178,9766962,5,20,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.9098951816558838,1.0,0.7913098335266113,0.03440477537072223,0.10312008857727051,23,0.7659084796905518,optimality
179,9766962,5,20,19,BnB_DynamicMWMBounding_None_False,60.02649903297424,1.0,60.02150058746338,0.013871389088852179,,4327,,time_limit
180,4328548,5,20,18,PhISCS_I_,0.2408616542816162,1.0,0.08788537979125977,,,,,
181,4328548,5,20,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.8475987911224365,1.0,0.7262229919433594,0.03631114959716797,0.10394287109375,20,0.7042527198791504,optimality
182,4328548,5,20,23,BnB_DynamicMWMBounding_None_False,60.01643753051758,1.0,60.010597229003906,0.01579641938115396,,3799,,time_limit
183,8260594,5,20,20,PhISCS_I_,0.4764566421508789,1.0,0.31189632415771484,,,,,
184,8260594,5,20,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.9728009700775146,1.0,0.8494577407836914,0.03397830963134765,0.10825157165527344,25,0.8212594985961914,optimality
185,8260594,5,20,20,BnB_DynamicMWMBounding_None_False,50.61369514465332,1.0,50.607505798339844,0.012880505420804236,,3929,,optimality
186,6198383,5,20,15,PhISCS_I_,0.3656775951385498,1.0,0.26359987258911133,,,,,
187,6198383,5,20,15,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,1.202150821685791,1.0,1.0878386497497559,0.025900920232137043,0.10068821907043457,42,1.049473524093628,optimality
188,6198383,5,20,15,BnB_DynamicMWMBounding_None_False,22.472987413406372,1.0,22.467884063720703,0.01116139297750656,,2013,,optimality
189,7414735,5,20,20,PhISCS_I_,0.22800731658935547,1.0,0.08344697952270508,,,,,
190,7414735,5,20,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.8545713424682617,1.0,0.7389552593231201,0.03518834568205334,0.1069936752319336,21,0.7061121463775635,optimality
191,7414735,5,20,20,BnB_DynamicMWMBounding_None_False,28.41108274459839,1.0,28.405107975006104,0.01186017034447019,,2395,,optimality
192,5537326,5,20,16,PhISCS_I_,0.3726072311401367,1.0,0.22912383079528809,,,,,
193,5537326,5,20,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,1.4552509784698486,1.0,1.3293445110321045,0.03408575669313089,0.11881136894226074,39,1.2656300067901611,optimality
194,5537326,5,20,16,BnB_DynamicMWMBounding_None_False,7.28684139251709,1.0,7.281358480453491,0.010999030937240924,,662,,optimality
195,3663882,5,20,21,PhISCS_I_,0.3618049621582031,1.0,0.2592289447784424,,,,,
196,3663882,5,20,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,4.298394203186035,1.0,4.176507234573364,0.021417985818324946,0.14475750923156738,195,3.9487764835357666,optimality
197,3663882,5,20,20,BnB_DynamicMWMBounding_None_False,60.026981830596924,1.0,60.02080941200256,0.013302484355497022,,4512,,time_limit
198,1903531,5,20,17,PhISCS_I_,0.3177602291107178,1.0,0.1718144416809082,,,,,
199,1903531,5,20,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,1.2748987674713135,1.0,1.1619822978973389,0.027666245188031877,0.10227584838867188,42,1.1161432266235352,optimality
200,1903531,5,20,17,BnB_DynamicMWMBounding_None_False,36.89014029502869,1.0,36.883718490600586,0.01186353119671939,,3109,,optimality
201,9275868,5,20,17,PhISCS_I_,0.3307068347930908,1.0,0.22856998443603516,,,,,
202,9275868,5,20,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.8476161956787109,1.0,0.6379601955413818,0.030379056930541992,0.19266009330749512,21,0.6193079948425293,optimality
203,9275868,5,20,17,BnB_DynamicMWMBounding_None_False,24.299599170684814,1.0,24.2940514087677,0.011973411241383786,,2029,,optimality
204,7917567,5,20,17,PhISCS_I_,0.3864467144012451,1.0,0.28537845611572266,,,,,
205,7917567,5,20,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,4.596944093704224,1.0,4.478858232498169,0.024609111167572358,0.14092206954956055,182,4.243357181549072,optimality
206,7917567,5,20,17,BnB_DynamicMWMBounding_None_False,23.37507700920105,1.0,23.367514610290527,0.01049282200731501,,2227,,optimality
207,7907761,5,20,16,PhISCS_I_,0.16363120079040527,1.0,0.06406474113464355,,,,,
208,7907761,5,20,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.6921706199645996,1.0,0.5781469345092773,0.03400864320642808,0.10020923614501953,17,0.5596058368682861,optimality
209,7907761,5,20,16,BnB_DynamicMWMBounding_None_False,12.830195188522339,1.0,12.824833631515503,0.011103752061918184,,1155,,optimality
210,5597815,5,20,18,PhISCS_I_,0.4115583896636963,1.0,0.25600194931030273,,,,,
211,5597815,5,20,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,1.8123624324798584,1.0,1.6953644752502441,0.033242440691181256,0.11272549629211426,51,1.6164255142211914,optimality
212,5597815,5,20,18,BnB_DynamicMWMBounding_None_False,14.18928599357605,1.0,14.183220148086548,0.01081038121043182,,1312,,optimality
213,4506550,5,20,11,PhISCS_I_,0.16225004196166992,1.0,0.0633540153503418,,,,,
214,4506550,5,20,11,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.46057558059692383,1.0,0.3480250835418701,0.029002090295155842,0.09514069557189941,12,0.3424530029296875,optimality
215,4506550,5,20,11,BnB_DynamicMWMBounding_None_False,0.9550678730010986,1.0,0.9500384330749512,0.009896233677864075,,96,,optimality
216,1747757,5,20,14,PhISCS_I_,0.1840982437133789,1.0,0.08765029907226562,,,,,
217,1747757,5,20,14,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.62931227684021,1.0,0.520028829574585,0.030589931151446176,0.09313464164733887,17,0.5073821544647217,optimality
218,1747757,5,20,14,BnB_DynamicMWMBounding_None_False,16.889070987701416,1.0,16.88428235054016,0.011612298728019369,,1454,,optimality
219,578003,5,20,20,PhISCS_I_,0.22144103050231934,1.0,0.12264084815979004,,,,,
220,578003,5,20,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.9112975597381592,1.0,0.7296710014343262,0.03474623816353934,0.1661219596862793,21,0.7021567821502686,optimality
221,578003,5,20,22,BnB_DynamicMWMBounding_None_False,60.01140117645264,1.0,60.00476002693176,0.01533472017044001,,3913,,time_limit
222,2207806,5,20,12,PhISCS_I_,0.146209716796875,1.0,0.04606056213378906,,,,,
223,2207806,5,20,12,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5973334312438965,1.0,0.42850160598754883,0.03296166199904222,0.15307903289794922,13,0.41953539848327637,optimality
224,2207806,5,20,12,BnB_DynamicMWMBounding_None_False,0.8635005950927734,1.0,0.8576855659484863,0.010459580072542517,,82,,optimality
225,3800546,5,20,12,PhISCS_I_,0.15227246284484863,1.0,0.05715179443359375,,,,,
