,hash,n,m,n_flips,method,runtime,cf,internal_time
1265,5011267,12,19,71,PhISCS_I_,1.0310323238372803,1.0,0.7796831130981445
1266,2944392,12,19,72,PhISCS_I_,1.5725972652435303,1.0,1.286914348602295
1267,5088122,12,19,68,PhISCS_I_,1.2816390991210938,1.0,1.021892786026001
1268,89139,12,19,72,PhISCS_I_,1.6337952613830566,1.0,1.378788709640503
1269,6541139,12,19,77,PhISCS_I_,2.0160136222839355,1.0,1.7241756916046143
1270,4293750,12,20,72,PhISCS_I_,1.5740833282470703,1.0,1.2966945171356201
1271,6310941,12,20,72,PhISCS_I_,1.4588556289672852,1.0,1.1754350662231445
1272,5310384,12,20,68,PhISCS_I_,1.0637903213500977,1.0,0.7452127933502197
1273,9698404,12,20,74,PhISCS_I_,1.4685184955596924,1.0,1.1858010292053223
1274,5630671,12,20,76,PhISCS_I_,1.4358582496643066,1.0,1.1499919891357422
1275,1657425,12,20,73,PhISCS_I_,1.1871662139892578,1.0,0.8714752197265625
1276,3932785,12,20,78,PhISCS_I_,1.7206616401672363,1.0,1.422560691833496
1277,6424116,12,20,79,PhISCS_I_,1.9623634815216064,1.0,1.6762254238128662
1278,6300421,12,20,68,PhISCS_I_,1.3855102062225342,1.0,1.0630388259887695
1279,2278598,12,20,80,PhISCS_I_,2.072695016860962,1.0,1.779738187789917
1280,3267570,13,5,11,PhISCS_I_,0.03841590881347656,1.0,0.01745891571044922
1281,8381515,13,5,15,PhISCS_I_,0.039441823959350586,1.0,0.017425537109375
1282,6764294,13,5,18,PhISCS_I_,0.04238557815551758,1.0,0.021368741989135742
1283,6382942,13,5,12,PhISCS_I_,0.02597355842590332,1.0,0.005415678024291992
1284,130246,13,5,17,PhISCS_I_,0.03150653839111328,1.0,0.011023283004760742
1285,8829728,13,5,17,PhISCS_I_,0.041258811950683594,1.0,0.020060300827026367
1286,4070936,13,5,17,PhISCS_I_,0.02622675895690918,1.0,0.005354881286621094
1287,7677231,13,5,9,PhISCS_I_,0.025719165802001953,1.0,0.005026102066040039
1288,268524,13,5,15,PhISCS_I_,0.03039693832397461,1.0,0.010422706604003906
1289,9090285,13,5,9,PhISCS_I_,0.025097131729125977,1.0,0.0049991607666015625
1290,7442897,13,6,23,PhISCS_I_,0.043854475021362305,1.0,0.01598215103149414
1291,8105527,13,6,17,PhISCS_I_,0.03621864318847656,1.0,0.00782012939453125
1292,6900602,13,6,21,PhISCS_I_,0.03866219520568848,1.0,0.007704257965087891
1293,196110,13,6,12,PhISCS_I_,0.039650917053222656,1.0,0.008528947830200195
1294,4358988,13,6,23,PhISCS_I_,0.07163214683532715,1.0,0.041280269622802734
1295,9125359,13,6,19,PhISCS_I_,0.04298043251037598,1.0,0.014008045196533203
1296,9621601,13,6,18,PhISCS_I_,0.04389786720275879,1.0,0.014784574508666992
1297,6422834,13,6,21,PhISCS_I_,0.08532834053039551,1.0,0.02866506576538086
1298,3845723,13,6,17,PhISCS_I_,0.044291019439697266,1.0,0.015079975128173828
1299,6934787,13,6,13,PhISCS_I_,0.03660988807678223,1.0,0.007233142852783203
1300,8762240,13,7,21,PhISCS_I_,0.051882266998291016,1.0,0.012349367141723633
1301,1320498,13,7,25,PhISCS_I_,0.08087539672851562,1.0,0.04161381721496582
1302,9635595,13,7,26,PhISCS_I_,0.08269619941711426,1.0,0.04320240020751953
1303,8890441,13,7,18,PhISCS_I_,0.05024218559265137,1.0,0.010905981063842773
1304,4725511,13,7,17,PhISCS_I_,0.04831504821777344,1.0,0.010236024856567383
1305,5540267,13,7,23,PhISCS_I_,0.06456279754638672,1.0,0.015268564224243164
1306,5037711,13,7,18,PhISCS_I_,0.06299448013305664,1.0,0.01019906997680664
1307,7955125,13,7,23,PhISCS_I_,0.08136725425720215,1.0,0.036887407302856445
1308,5235832,13,7,19,PhISCS_I_,0.08456254005432129,1.0,0.0274200439453125
1309,5309046,13,7,24,PhISCS_I_,0.09499073028564453,1.0,0.05098605155944824
1310,4336788,13,8,23,PhISCS_I_,0.066619873046875,1.0,0.014824867248535156
1311,3475994,13,8,29,PhISCS_I_,0.12565207481384277,1.0,0.07620739936828613
1312,428859,13,8,19,PhISCS_I_,0.06509137153625488,1.0,0.01398324966430664
1313,9376631,13,8,27,PhISCS_I_,0.10438156127929688,1.0,0.05385756492614746
1314,9416934,13,8,25,PhISCS_I_,0.0663747787475586,1.0,0.014347076416015625
1315,860946,13,8,30,PhISCS_I_,0.12123990058898926,1.0,0.06723713874816895
1316,6598407,13,8,29,PhISCS_I_,0.11858081817626953,1.0,0.06812214851379395
1317,9875757,13,8,26,PhISCS_I_,0.06319260597229004,1.0,0.013817310333251953
1318,2650283,13,8,29,PhISCS_I_,0.06462788581848145,1.0,0.014100790023803711
1319,9745997,13,8,21,PhISCS_I_,0.06988859176635742,1.0,0.015600919723510742
1320,6606662,13,9,26,PhISCS_I_,0.09598779678344727,1.0,0.027019739151000977
1321,1416917,13,9,35,PhISCS_I_,0.17203903198242188,1.0,0.10634136199951172
1322,2412897,13,9,29,PhISCS_I_,0.10675811767578125,1.0,0.0411374568939209
1323,6714412,13,9,31,PhISCS_I_,0.1534132957458496,1.0,0.08695793151855469
1324,4189621,13,9,31,PhISCS_I_,0.15287423133850098,1.0,0.08493614196777344
1325,1803144,13,9,33,PhISCS_I_,0.20709657669067383,1.0,0.11197376251220703
1326,5367437,13,9,31,PhISCS_I_,0.16388273239135742,1.0,0.08351349830627441
1327,1289397,13,9,33,PhISCS_I_,0.18474435806274414,1.0,0.11820077896118164
1328,8610129,13,9,28,PhISCS_I_,0.14657354354858398,1.0,0.07974576950073242
1329,800976,13,9,27,PhISCS_I_,0.08180522918701172,1.0,0.01860356330871582
1330,1782042,13,10,41,PhISCS_I_,0.2764453887939453,1.0,0.19487237930297852
1331,5557359,13,10,39,PhISCS_I_,0.24706196784973145,1.0,0.16478490829467773
1332,5652055,13,10,33,PhISCS_I_,0.18584132194519043,1.0,0.11019301414489746
1333,1274739,13,10,33,PhISCS_I_,0.1981344223022461,1.0,0.12277436256408691
1334,17071,13,10,35,PhISCS_I_,0.19232821464538574,1.0,0.11695289611816406
1335,2000137,13,10,31,PhISCS_I_,0.1630861759185791,1.0,0.08844542503356934
1336,5391696,13,10,38,PhISCS_I_,0.1181328296661377,1.0,0.04399871826171875
1337,5307119,13,10,33,PhISCS_I_,0.19825363159179688,1.0,0.12268209457397461
1338,1439272,13,10,40,PhISCS_I_,0.2647385597229004,1.0,0.1661510467529297
1339,1367995,13,10,33,PhISCS_I_,0.19551730155944824,1.0,0.11596298217773438
1340,1081600,13,11,38,PhISCS_I_,0.25350451469421387,1.0,0.15390467643737793
1341,3665798,13,11,40,PhISCS_I_,0.3314492702484131,1.0,0.20186829566955566
1342,9499763,13,11,43,PhISCS_I_,0.30326247215270996,1.0,0.20254135131835938
1343,7767768,13,11,43,PhISCS_I_,0.24123811721801758,1.0,0.1435871124267578
1344,702742,13,11,47,PhISCS_I_,0.3225562572479248,1.0,0.2319023609161377
1345,7819534,13,11,43,PhISCS_I_,0.3102400302886963,1.0,0.20786428451538086
1346,4039162,13,11,35,PhISCS_I_,0.21628952026367188,1.0,0.11989545822143555
1347,3303696,13,11,39,PhISCS_I_,0.2535886764526367,1.0,0.16372919082641602
1348,6858272,13,11,36,PhISCS_I_,0.22002768516540527,1.0,0.11802434921264648
1349,2213824,13,11,40,PhISCS_I_,0.338756799697876,1.0,0.2203969955444336
1350,9892850,13,12,36,PhISCS_I_,0.43311238288879395,1.0,0.20946860313415527
1351,2414693,13,12,42,PhISCS_I_,0.3430478572845459,1.0,0.19002366065979004
1352,6681361,13,12,47,PhISCS_I_,0.3915896415710449,1.0,0.27697300910949707
1353,6625284,13,12,50,PhISCS_I_,0.42766475677490234,1.0,0.31809449195861816
1354,1868053,13,12,45,PhISCS_I_,0.32117271423339844,1.0,0.2022705078125
1355,9707453,13,12,49,PhISCS_I_,0.39923572540283203,1.0,0.28633570671081543
1356,6872437,13,12,45,PhISCS_I_,0.3611173629760742,1.0,0.2466144561767578
1357,983953,13,12,50,PhISCS_I_,0.33953404426574707,1.0,0.21029281616210938
1358,2162145,13,12,44,PhISCS_I_,0.3027324676513672,1.0,0.1907498836517334
1359,171031,13,12,51,PhISCS_I_,0.5276620388031006,1.0,0.41417622566223145
1360,7840249,13,13,46,PhISCS_I_,0.481090784072876,1.0,0.35544323921203613
1361,4975809,13,13,48,PhISCS_I_,0.42203831672668457,1.0,0.2869069576263428
1362,751334,13,13,49,PhISCS_I_,0.4739532470703125,1.0,0.334026575088501
1363,1924219,13,13,51,PhISCS_I_,0.39343690872192383,1.0,0.2568223476409912
1364,5246926,13,13,49,PhISCS_I_,0.4188101291656494,1.0,0.2600977420806885
1365,1867509,13,13,39,PhISCS_I_,0.20046663284301758,1.0,0.06973838806152344
1366,4956673,13,13,52,PhISCS_I_,0.5931262969970703,1.0,0.45518016815185547
1367,9864108,13,13,45,PhISCS_I_,0.35796451568603516,1.0,0.18729901313781738
1368,2217288,13,13,53,PhISCS_I_,0.47199487686157227,1.0,0.3441150188446045
1369,4862740,13,13,49,PhISCS_I_,0.41922640800476074,1.0,0.29002857208251953
1370,1466776,13,14,54,PhISCS_I_,0.5255789756774902,1.0,0.3451671600341797
1371,5963921,13,14,58,PhISCS_I_,0.5398328304290771,1.0,0.3930175304412842
1372,8319356,13,14,57,PhISCS_I_,0.7318260669708252,1.0,0.5824844837188721
1373,9944518,13,14,53,PhISCS_I_,0.526015043258667,1.0,0.38117384910583496
1374,1350168,13,14,53,PhISCS_I_,0.6528983116149902,1.0,0.504481315612793
1375,9272259,13,14,53,PhISCS_I_,0.5888299942016602,1.0,0.431781530380249
1376,5078065,13,14,55,PhISCS_I_,0.7145693302154541,1.0,0.4945557117462158
1377,5111395,13,14,54,PhISCS_I_,0.5778219699859619,1.0,0.36657238006591797
1378,9519154,13,14,57,PhISCS_I_,0.7353870868682861,1.0,0.5574741363525391
1379,8667041,13,14,44,PhISCS_I_,0.45967531204223633,1.0,0.29697704315185547
1380,3596458,13,15,64,PhISCS_I_,1.0709044933319092,1.0,0.8705649375915527
1381,1789636,13,15,56,PhISCS_I_,0.6640753746032715,1.0,0.41704821586608887
1382,7820561,13,15,58,PhISCS_I_,0.6736471652984619,1.0,0.5115702152252197
1383,1788779,13,15,63,PhISCS_I_,0.9237494468688965,1.0,0.738121509552002
1384,7586883,13,15,65,PhISCS_I_,1.0851585865020752,1.0,0.9038009643554688
1385,9164948,13,15,60,PhISCS_I_,0.6506004333496094,1.0,0.48696351051330566
1386,7785284,13,15,60,PhISCS_I_,0.8105719089508057,1.0,0.6160147190093994
1387,7285263,13,15,54,PhISCS_I_,0.5284178256988525,1.0,0.35362792015075684
